latitude,longitude,bright_ti4
-29.00259,152.48555,317.8
-29.73471,152.4547,303.3
-29.55304,153.26564,354.7
-29.03906,152.47583,367
-29.71045,152.4278,299
-29.68889,152.45473,300.2
-28.97369,152.29608,297.4
-25.89739,150.90051,302.3
-29.01678,152.47093,309
-26.16842,151.07323,306.5
-29.5631,153.21498,316.5
-29.04655,152.47154,318.2
-29.01261,152.45398,316.6
-28.99736,152.29488,301.7
-29.68499,152.41475,315.4
-31.75179,151.87852,298.8
-31.77056,151.91032,301.8
-31.76674,151.91457,298.6
-31.74657,151.88336,295.1
-31.77046,151.90643,300.3
-31.75281,151.88521,297.7
-31.68651,152.08443,327.2
-31.73318,151.87604,299.9
-31.74133,151.90886,367
-31.75084,151.87727,296.5
-31.76816,151.90056,299.9
-31.73841,151.89711,319.1
-31.74562,151.87952,295.4
-31.75476,151.8902,300.2
-31.68557,152.0806,307.8
-31.75891,151.88651,318.6
-31.74751,151.88446,295.5
-30.0698,152.26485,313.3
-30.07261,152.25246,304.8
-30.07597,152.26608,296.4
-30.07903,152.25471,320.2
-30.07837,152.22818,310.2
-30.08241,152.24458,317.4
-30.17333,152.16646,297.1
-30.08388,152.2267,367
-30.0869,152.23898,296.1
-30.09296,152.23973,322.6
-30.07184,152.2545,320.9
-30.07444,152.26476,298.7
-30.07729,152.25281,345.2
-30.07949,152.2383,314.4
-30.08359,152.25449,304
-30.084,152.23286,327.3
-30.08605,152.24098,301.7
-30.09278,152.24434,323.7
-30.07664,152.26874,300.1
-30.07895,152.27811,307.5
-30.90637,152.677,322.9
-30.07742,152.27654,307.6
-30.32739,152.27858,297.9
-30.32462,152.26753,350.7
-30.31998,152.27231,295.2
-30.14818,152.15994,318.5
-30.14216,152.15947,297.5
-30.11915,152.16176,298.6
-30.11369,152.1635,301.1
-30.11086,152.17572,295.2
-30.10606,152.18015,309.6
-30.10091,152.18311,330.1
-30.31832,152.26569,296.8
-30.29877,152.25772,297.5
-30.31902,152.26607,299.4
-30.31059,152.25555,332.5
-30.29403,152.26205,300.7
-30.29136,152.25153,326.6
-30.29397,152.25909,308
-30.08627,152.21249,300.5
-30.14653,152.15331,350.1
-30.1414,152.1564,303.6
-30.13791,152.14236,298.1
-30.13317,152.14702,344.1
-30.12841,152.1516,303.4
-30.82551,152.02547,297.3
-30.12163,152.14806,317.2
-30.11828,152.15829,335.6
-30.29138,152.24861,344.8
-30.28489,152.24597,343.5
-30.26145,152.24574,301.2
-30.24864,152.24129,313.1
-30.81646,152.03603,321.7
-30.2392,152.22691,321
-30.23169,152.22029,336.9
-30.10785,152.21078,295.8
-30.10407,152.19569,334.5
-30.09865,152.19757,309.3
-30.09528,152.20757,307.8
-31.12438,152.98637,303.6
-31.12101,152.99524,322.1
-30.15559,152.1517,304
-30.1536,152.15804,302.8
-30.14518,152.31317,318.8
-30.14903,152.30513,297.4
-30.066,152.27318,310.6
-30.07206,152.27394,318.7
-30.06425,152.26611,312.1
-31.20294,152.16563,296.9
-30.09195,152.21771,330.2
-30.0875,152.2234,325.6
-32.71279,151.09041,297.8
-30.22471,152.54094,367
-30.2275,152.55229,298.3
-30.231,152.54314,367
-30.23192,152.54688,319.9
-30.23631,152.54132,310.3
-30.24354,152.54738,349
-30.248,152.54211,353.9
-30.24618,152.53465,303.6
-30.25145,152.53268,335
-30.25504,152.54739,367
-30.25583,152.52705,347.1
-30.26029,152.54535,297.9
-30.26212,152.5293,322
-30.27287,152.52623,327.5
-30.27377,152.52992,316.9
-30.25503,152.54558,367
-30.25412,152.54199,296.3
-30.26203,152.52756,324.1
-30.27369,152.52815,334.7
-30.27724,152.54237,318.4
-30.21385,152.61345,337.4
-30.21933,152.61243,367
-30.22678,152.6194,325.2
-30.20265,152.19807,297.1
-30.09435,152.24538,301.8
-30.099,152.26903,298
-30.09891,152.24535,297.7
-30.15658,152.31201,319.6
-30.15719,152.3615,311.9
-30.2288,152.51067,299.8
-30.23072,152.51851,308.6
-30.23129,152.4973,353.4
-30.23366,152.48346,367
-30.23577,152.49208,367
-30.17236,152.25777,296.9
-30.23973,152.48465,295.7
-30.27088,152.51688,303
-30.27625,152.51529,296.1
-30.15375,152.34761,303.1
-31.38305,152.49306,296.1
-31.3883,152.49152,347.8
-30.20994,152.52771,336.7
-30.21342,152.51845,306.1
-30.21628,152.53006,297.6
-30.21982,152.52104,305.8
-30.28172,152.53725,338.8
-30.28544,152.55223,307.1
-30.89449,152.3961,321.2
-30.88923,152.39381,300.4
-30.89549,152.39594,316.5
-30.90602,152.3923,303.1
-30.24619,152.55823,353.6
-30.24912,152.57019,303.9
-30.25059,152.5527,301.1
-30.25557,152.57314,304.3
-30.26001,152.56783,298.4
-30.26623,152.56981,299.3
-30.27246,152.57185,296.7
-30.28122,152.56067,313.7
-30.26825,152.57544,321.7
-30.27359,152.57384,302.1
-30.28121,152.55832,299.9
-30.23907,152.55258,351.6
-30.24174,152.56349,309.1
-30.08074,152.28537,318.1
-30.19595,152.19481,302.7
-30.15039,152.35756,316.2
-30.18794,152.46202,367
-30.19159,152.4534,309.4
-30.19424,152.46413,300.4
-30.17809,152.49225,316.8
-30.18163,152.48322,336.5
-30.18348,152.49069,310.1
-30.18525,152.4745,333.3
-30.188,152.4856,300.8
-30.19068,152.47308,321.6
-30.19515,152.4678,299.5
-30.20189,152.49509,298.1
-30.2135,152.49533,301.4
-30.22303,152.48717,317.8
-30.23181,152.47589,337.9
-30.23804,152.47777,336.2
-30.23886,152.45752,308.4
-30.24426,152.45596,310
-30.23659,152.47212,333.9
-30.23566,152.46843,299.9
-30.24368,152.45428,326.2
-30.24624,152.44141,300.4
-30.20932,152.64148,296.9
-30.2127,152.63202,349.3
-30.21474,152.64026,367
-30.21811,152.63071,350.6
-30.22116,152.6431,323.5
-30.24969,152.45454,330.6
-30.2513,152.43745,304.4
-30.2516,152.43971,306.6
-30.25509,152.43051,297
-30.14125,152.32085,329.4
-30.14395,152.33168,333.2
-30.14872,152.32738,351.3
-30.15204,152.34076,304.8
-30.15554,152.33139,297.3
-30.1606,152.32825,296.5
-30.18457,152.40157,356.6
-30.18357,152.39752,306.1
-30.1899,152.39963,323.2
-31.38666,151.71613,304.9
-31.39638,151.73151,307.3
-31.38556,151.71904,296
-31.39449,151.73096,309
-30.21915,152.3531,295.7
-30.2505,152.38893,327.2
-30.17996,152.49977,348.7
-30.18633,152.5022,320.7
-30.18919,152.51373,306.6
-30.1957,152.51672,303.7
-30.20113,152.51538,315.4
-30.20562,152.51019,304.8
-30.21251,152.51477,341.6
-30.21078,152.50774,317.3
-30.21698,152.50948,303.5
-30.22037,152.49982,309.9
-33.48974,145.49545,301.5
-33.76764,150.84933,313.2
-33.51477,150.93073,309.2
-33.52127,150.93314,308.4
-34.25085,150.57872,302.7
-42.68464,146.84164,300.9
-12.74331,143.13847,313.9
-12.74551,143.15265,324.5
-11.80538,142.67664,314
-12.7372,143.14308,301.5
-12.75162,143.14801,309.7
-12.74923,143.30943,320.7
-12.3727,141.88109,307.2
-12.3666,141.88579,306.2
-12.75701,143.31549,308.8
-12.75867,143.32626,320
-12.81995,142.78439,298.9
-12.75367,143.31602,306.2
-12.27837,141.81934,303.4
-12.28171,141.81877,305.7
-12.75257,143.30888,320.3
-12.74978,143.313,329.6
-12.74868,143.30585,321.3
-12.36879,141.87807,301.4
-12.74301,143.32838,305.8
-10.10095,142.17545,311.4
-11.04274,142.60464,306.7
-11.03998,142.60869,306.4
-11.06772,142.63307,299.1
-11.11861,142.59242,304.1
-11.07252,142.51286,305.6
-11.06971,142.49522,298.8
-11.13111,142.47809,298.9
-11.09251,142.53134,304
-13.32675,130.80092,305.9
-13.22756,130.75401,309.9
-13.26294,130.70757,342.4
-13.26395,130.71249,301.3
-13.2731,130.72581,314.7
-13.99891,130.77823,323.4
-13.99987,130.78281,336.5
-12.49163,134.00803,314.5
-12.5121,134.03267,312.1
-12.5183,134.03763,322.2
-12.96414,130.85216,303.5
-12.96565,130.23531,309.8
-16.26263,144.65254,298.2
-16.26679,144.65616,306.3
-12.81313,132.09344,301.5
-12.80875,132.09874,305.9
-12.65258,130.69655,303.8
-15.25675,144.75835,296.1
-15.13987,145.08829,298.8
-14.32193,135.53769,313.2
-13.82411,134.19499,302.8
-12.42247,135.61809,303.4
-13.34291,130.7901,308.8
-13.22947,130.84975,335.6
-13.23648,130.85292,312
-13.23522,130.85242,327.2
-14.52139,132.99956,303.5
-16.21928,144.65512,321.6
-16.22403,144.6629,318.3
-16.10092,144.43224,298.1
-16.11149,144.43054,314.8
-16.17796,144.44237,300.7
-16.18795,144.43657,324.7
-16.19383,144.42729,303.2
-15.97369,144.44577,301.3
-15.9772,144.44518,303.2
-15.97894,144.45718,300.5
-15.98248,144.45674,308.2
-15.98955,144.45581,306.4
-11.2687,132.26439,302.2
-13.03097,142.10626,300.1
-14.00303,143.15031,318.9
-12.82315,141.81798,302.5
-13.1833,142.92206,297.4
-12.78511,142.02957,302.1
-13.02757,142.08492,303.5
-12.77827,141.98682,301.5
-14.0086,143.14203,318.6
-14.01028,143.13074,303.4
-14.04024,143.13367,298.1
-12.7816,141.98625,300.3
-14.01529,143.14096,301
-14.27995,143.44641,300.5
-14.03356,143.13475,322.9
-13.03315,143.32635,322.7
-11.33315,132.13985,310.8
-11.33231,132.13562,303.4
-14.9912,145.08328,302.7
-17.80485,145.44669,297.4
-19.13927,146.83844,306.8
-17.07808,142.98517,306.1
-17.07695,143.00075,301.2
-17.07582,142.99324,338.5
-19.16339,146.82466,311.3
-16.26137,136.5497,300.5
-17.41329,145.08896,298.1
-16.3845,136.5155,348.6
-16.39725,136.51678,301.6
-17.22317,145.11983,328.3
-17.42584,145.02931,297.3
-17.21669,143.09793,307.1
-17.20311,143.10014,301.5
-17.19971,143.10069,301.5
-17.43441,145.03705,300.6
-17.42523,145.02483,299.8
-17.42853,145.06363,311.5
-20.53781,147.78644,312.3
-17.09196,142.75742,323
-17.08881,143.01036,309
-17.09275,142.99048,308.7
-17.22375,145.0419,301.4
-17.19292,143.10179,299.9
-17.18612,143.10291,308.1
-17.22009,145.12485,323.9
-17.41023,145.09395,299.7
-16.26942,136.54811,300.6
-17.22455,145.11708,323
-17.07413,143.00505,303.5
-17.06398,142.89166,304
-17.16972,143.0862,308.8
-17.16745,143.09431,302.5
-16.21039,136.56755,328.2
-17.08073,142.75165,328.2
-16.21441,136.56673,324.5
-17.21474,145.12752,301.3
-17.06951,142.74588,317.8
-17.2312,145.06885,298.8
-17.16689,143.09053,314.5
-17.05941,142.74756,330.6
-17.81997,145.44443,301.4
-17.09842,143.07433,338.2
-17.09503,143.07487,349.6
-17.09164,143.07544,346.2
-17.1635,143.09108,313.8
-17.21704,145.04764,305
-17.07525,142.94342,319.1
-17.08147,143.00772,312.4
-17.21272,145.04347,301.5
-17.21043,145.12369,301.5
-17.22292,143.09305,320.9
-17.03751,142.94576,313.4
-17.04145,142.94894,313.5
-17.04427,142.94464,351
-17.04765,142.94409,343.4
-17.05103,142.94356,325.9
-17.05779,142.94244,310.1
-17.14426,143.10164,308.9
-17.13856,143.06392,309.6
-17.13973,143.09465,316.8
-17.81556,145.44029,298.3
-17.07807,142.93913,300.7
-17.08824,143.00661,311.1
-17.07864,142.98894,312.1
-17.07188,142.99004,349.2
-17.03413,142.9463,318.6
-17.03131,142.95061,305.4
-17.02849,142.95491,323.5
-17.20678,145.12445,300.3
-19.3772,146.48303,316.5
-19.37558,146.50339,303.7
-19.37266,146.48021,306.2
-17.14087,143.10219,322.9
-17.13519,143.08766,308.3
-15.43584,128.17696,310
-15.44215,128.17702,306.6
-17.13237,143.09196,318.5
-17.13011,143.10008,306.9
-17.12558,143.09308,305.3
-17.12217,143.07045,322.5
-17.12219,143.09364,306.6
-17.11878,143.071,330.4
-17.11936,143.09796,332.4
-17.11595,143.07533,352.3
-17.11597,143.09851,331.5
-17.11426,143.08719,321.2
-17.11144,143.09151,312.2
-17.11087,143.08775,331.9
-17.10691,143.08453,314.6
-17.10861,143.09586,337.5
-17.10295,143.08131,311.7
-17.10352,143.08508,329.8
-17.09899,143.07809,328.1
-19.36954,146.48863,307.5
-17.13865,143.06419,310.2
-17.14481,143.10574,308
-17.20312,145.12521,314.9
-17.41456,145.09792,313.9
-17.1516,143.10461,302.9
-17.15839,143.10352,307.9
-17.4528,145.03416,300.4
-17.44544,145.03528,299.8
-17.7971,145.44485,296.7
-17.80467,145.44388,297.8
-17.1018,143.0275,304.7
-17.81178,145.44086,296.3
-17.1482,143.10519,306.7
-18.06257,144.77577,306.3
-18.13023,144.77876,301.5
-18.12948,144.74707,313
-18.13313,144.74649,315.7
-18.13489,144.76213,322.2
-18.1355,144.76659,312.6
-18.1182,144.82622,327.7
-18.11695,144.81731,310.6
-18.11748,144.79442,309.7
-18.12114,144.79385,317.6
-18.12783,144.78825,304.5
-19.60517,144.02029,327
-19.61235,144.01926,336.2
-16.87922,142.8251,305.4
-16.87979,142.82881,316.9
-16.88146,142.81712,331.1
-16.8858,142.81731,313.1
-18.13867,144.75925,309.6
-18.14296,144.76311,311.9
-18.13856,144.70709,298.5
-18.14403,144.74706,301.5
-18.14403,144.7198,298.2
-18.14585,144.73312,298.4
-18.14646,144.71039,299.1
-18.14889,144.7281,306.6
-14.89224,133.43446,305.5
-16.40195,136.51961,317
-22.77452,150.6653,314.9
-22.69999,150.6572,305.4
-23.0483,148.59167,298.2
-22.71085,150.65192,300.4
-22.67851,150.67052,301.8
-22.75768,150.63712,299.4
-22.75944,150.65727,310.9
-22.76889,150.66589,302.4
-22.69473,150.66167,311
-22.77174,150.66806,304.4
-22.76252,150.65851,307.8
-22.60053,149.38901,301.7
-22.55177,150.31602,303.5
-22.55605,150.30251,302.1
-22.53363,150.29955,321.9
-22.54929,150.28929,307.5
-22.5484,150.27974,325.1
-22.54316,150.28287,327.7
-22.56692,149.36655,331.9
-22.56788,149.37628,313.1
-22.57273,149.37247,335.1
-22.57337,149.37892,307.7
-22.60018,149.38557,306.6
-22.59916,149.37537,310.2
-22.57852,149.37819,296.9
-22.58302,149.37083,304.7
-22.58814,149.3698,340.5
-22.53411,150.30481,301.1
-22.5461,150.31476,298.8
-24.00408,131.55348,306.3
-28.18223,153.18259,299.4
-28.16684,153.1526,297.2
-28.13876,153.14029,298.7
-28.16882,153.18845,295.8
-28.18172,153.17245,297
-28.18912,153.18312,322
-28.1894,153.18864,356.3
-26.35527,150.70093,303
-26.33686,150.7448,300.9
-26.79737,152.70012,295.6
-25.98149,150.90758,297.4
-26.33156,150.6992,297.2
-25.92145,150.94183,308.8
-26.58268,152.5034,311
-26.37661,150.67148,301.9
-26.33655,150.76753,298.5
-26.34495,150.69838,299.4
-26.86311,152.21468,301.3
-26.16531,151.07326,320
-26.33321,150.77321,321.4
-26.32932,150.74944,298.9
-25.92447,150.9408,309
-26.25412,150.98743,295
-25.8806,150.87582,306.3
-26.389,150.67941,295
-25.94188,150.9346,303.2
-26.2614,151.0052,296.6
-25.9455,150.94456,306.3
-26.3773,150.68047,302
-26.41893,150.99495,300
-26.33283,150.76852,312.8
-26.37593,150.66254,296
-25.96518,150.92783,303.2
-26.16763,151.07732,296.7
-26.70416,151.79402,302.7
-26.3897,150.68858,298.4
-26.57694,152.51196,303.8
-25.9485,150.94357,309.2
-26.34072,150.74371,303.9
-26.33621,150.76285,300.6
-25.93699,150.94913,297
-26.33689,150.77222,312.7
-26.82483,152.42336,314.8
-25.95962,150.93304,299.6
-26.38384,150.68901,299.7
-25.93596,150.93507,309
-25.93327,150.94069,303.3
-25.9297,150.93086,308.7
-26.16727,151.0723,313.8
-26.25695,150.98825,299.3
-26.37627,150.66701,316.6
-26.25804,151.00204,303.4
-26.85108,152.22783,317.6
-25.92378,150.93134,302.1
-28.96703,152.32858,300.9
-29.55707,153.25108,320.4
-29.05456,152.39073,300.8
-29.70457,152.42308,310.7
-29.69323,152.4644,295.5
-29.03795,152.29866,298.1
-29.73351,152.46796,304.9
-29.73456,152.4888,297.3
-29.73218,152.44148,311.4
-29.06242,152.41493,309
-28.42992,152.32698,295.5
-29.71128,152.42389,302.3
-29.01047,152.52283,297.1
-28.97379,152.45818,300.8
-28.42956,152.32088,302.6
-29.10064,152.38474,308.4
-29.55046,153.25899,367
-29.00768,152.47041,315.6
-29.03813,152.54073,304
-29.05198,152.31326,298.5
-28.61238,151.91232,319.4
-29.57029,153.23595,307.4
-29.05184,152.42728,304.5
-29.56959,153.22069,305.6
-29.56205,153.20761,299.3
-29.54253,153.23701,305.4
-29.54981,153.24428,353.2
-29.53461,153.20819,340.7
-29.07082,152.41084,302.4
-29.04174,152.48474,310.4
-29.06373,152.40277,299
-28.42921,152.31514,297.9
-29.0453,152.47101,340.6
-29.55143,153.28087,303.5
-29.04957,152.42336,312.3
-28.9627,152.32863,298.7
-28.9846,152.53865,348.7
-28.43648,152.32674,296.3
-29.71787,152.42226,301.2
-28.96584,152.30615,309
-28.97333,152.28513,367
-31.73988,151.89951,301.2
-28.66895,152.63795,310
-29.09601,152.42255,299.9
-28.97468,152.34846,303.8
-29.04798,152.47716,304.7
-29.02456,152.29497,300.9
-28.97866,152.55321,307.6
-28.61324,151.9017,300.5
-29.06943,152.4221,310.2
-29.07047,152.31433,314.7
-29.55739,153.25835,311.8
-31.74054,151.91281,297.5
-29.57126,153.25714,299.7
-29.56527,153.27858,307.3
-29.06526,152.31461,307.3
-29.04527,152.42856,311.9
-28.99103,152.28438,304.3
-28.98713,152.52019,356.2
-28.99353,152.45447,337.1
-29.54368,153.25053,348.6
-29.08246,152.41719,310.6
-29.09508,152.40479,337.2
-29.06443,152.32516,305.3
-28.61171,151.9014,307.1
-29.00732,152.46373,327.7
-29.07095,152.32356,304.2
-29.01722,152.28146,322
-28.67565,152.638,296.5
-29.68871,152.45195,306.7
-28.99018,152.51764,354
-28.98689,152.45439,313.2
-28.98042,152.33223,324.9
-29.32996,152.42325,297.7
-29.04371,152.30695,322.6
-28.96488,152.28804,297.1
-29.03401,152.4653,304
-28.96915,152.32597,309
-29.69368,152.42062,320.5
-29.69113,152.42105,316.2
-29.07109,152.41563,312.1
-29.0404,152.50708,312.3
-29.04174,152.53453,323.3
-29.02999,152.51363,307.3
-29.1,152.37279,295.8
-28.97336,152.44991,303.4
-29.01669,152.51439,302.9
-28.66209,152.63504,296.4
-29.02987,152.29404,299.8
-29.54291,153.23524,308.9
-28.96707,152.29068,313
-29.54255,153.22815,304.4
-29.53407,153.20276,336.7
-29.53469,153.21689,316.9
-28.96236,152.32268,342.5
-29.55674,153.2438,328.3
-28.98608,152.31473,303
-29.08906,152.41644,328
-29.68444,152.42039,320.2
-28.96643,152.39243,319.4
-28.96605,152.38593,318
-28.97774,152.28218,313.3
-29.72819,152.49522,299.1
-28.97223,152.37848,327.5
-29.69758,152.41656,317.4
-29.02375,152.52159,324.6
-29.54099,153.20226,318.4
-28.42803,152.31015,301.7
-28.99196,152.55185,301
-28.96672,152.32274,339.1
-28.99718,152.52402,297.4
-28.96679,152.39871,322.5
-28.9784,152.37071,297.1
-28.61263,151.89098,313.7
-28.60713,151.90755,302
-29.5413,153.20927,310.8
-29.00829,152.48177,303.7
-29.08479,152.42291,304.8
-28.98126,152.53423,323.2
-29.06867,152.4073,300.2
-29.05005,152.43277,323.1
-29.564,153.2506,308.5
-28.96365,152.39053,310.8
-28.60531,151.90195,309.2
-28.96955,152.37662,316.2
-28.96782,152.30325,308.1
-29.04972,152.38965,302.8
-29.07747,152.32184,314.1
-28.42239,152.32745,302.7
-31.74706,151.91154,309.1
-28.43591,152.33441,328.3
-28.97024,152.38983,297.5
-28.9883,152.5405,325.1
-28.99974,152.44623,327.2
-29.03938,152.48596,303.5
-29.08941,152.42323,300.4
-28.96021,152.39951,312.6
-29.55836,153.27995,301.9
-28.96431,152.40327,319.1
-29.0658,152.32399,305.8
-29.68184,152.44839,299.4
-29.09534,152.40973,296
-29.00264,152.50082,299
-28.9839,152.5251,367
-28.99681,152.51692,310.8
-28.97646,152.38211,297.5
-29.07802,152.3324,296.9
-29.72554,152.44237,309
-29.08376,152.40517,305.1
-29.55014,153.25163,355.4
-28.98206,152.5482,367
-28.99554,152.49254,300.8
-29.05156,152.46298,313.8
-28.98166,152.54123,367
-29.05333,152.45386,317.9
-29.05297,152.44742,307.8
-28.97119,152.28291,347
-30.22591,152.54955,326.9
-30.23189,152.53497,311.7
-30.22736,152.53712,305.5
-30.2344,152.54359,313
-30.24745,152.53467,297.7
-30.25385,152.52771,305.9
-30.27429,152.53276,295.7
-30.21573,152.61427,338.3
-30.22241,152.61266,315.6
-30.21045,152.61057,295.5
-30.2177,152.62154,308.4
-30.07458,152.28412,324.8
-30.1597,152.30267,318.2
-30.16177,152.34337,297.4
-30.23154,152.48244,367
-30.2382,152.48129,305.8
-30.27393,152.52533,298.7
-30.17458,152.2621,304.1
-30.21309,152.51932,297.7
-30.06567,152.2811,333.2
-30.26956,152.57445,300.9
-30.28533,152.56357,295.2
-30.07917,152.28616,309
-30.1979,152.19464,320
-25.59081,127.41738,296
-30.18736,152.45302,301.2
-30.19002,152.45453,300.6
-30.18152,152.47006,300.7
-30.18299,152.49925,298.1
-30.21633,152.49449,306
-30.17837,152.49443,314.5
-30.19071,152.47,314.2
-30.22516,152.48962,308.9
-31.29844,146.39862,315.1
-30.23118,152.47469,319.8
-30.21027,152.64024,333.8
-30.21063,152.64737,307
-30.21731,152.64557,316.9
-30.22337,152.63148,297.6
-30.21127,152.62904,333.3
-30.21155,152.63518,317.5
-30.21798,152.6277,317.7
-30.14104,152.32849,309.6
-30.14793,152.33301,314.2
-30.16129,152.33405,313
-30.17878,152.41577,308.5
-30.18546,152.4157,367
-30.18113,152.40547,298.5
